iy id it imin qn qh qe qs qf U RH Tair pres rain kdown snow ldown fcld wuh xsmd lai kdiff kdir wdir
2003 4 17 30 -999 -999 -999 -999 -999 8.017 48.669 19.729 100.604 0.0 502.528 -999 302.788 -999 -999 -999 -999 -999 -999 -999
2003 4 18 0 -999 -999 -999 -999 -999 7.941 49.181 19.767 100.626 0.0 395.677 -999 301.127 -999 -999 -999 -999 -999 -999 -999
2003 4 18 30 -999 -999 -999 -999 -999 7.697 49.69 19.828 100.654 0.0 289.232 -999 299.495 -999 -999 -999 -999 -999 -999 -999
2003 4 19 0 -999 -999 -999 -999 -999 7.453 50.195 19.888 100.682 0.0 182.786 -999 297.863 -999 -999 -999 -999 -999 -999 -999
2003 4 19 30 -999 -999 -999 -999 -999 6.67 57.611 17.832 100.699 0.0 104.103 -999 296.353 -999 -999 -999 -999 -999 -999 -999
2003 4 20 0 -999 -999 -999 -999 -999 5.887 66.235 15.775 100.715 0.0 25.42 -999 294.842 -999 -999 -999 -999 -999 -999 -999
2003 4 20 30 -999 -999 -999 -999 -999 5.6 66.141 15.896 100.723 0.0 12.71 -999 293.902 -999 -999 -999 -999 -999 -999 -999
2003 4 21 0 -999 -999 -999 -999 -999 5.313 66.045 16.018 100.732 0.0 0.0 -999 292.961 -999 -999 -999 -999 -999 -999 -999
2003 4 21 30 -999 -999 -999 -999 -999 5.028 70.837 14.947 100.746 0.0 0.0 -999 291.562 -999 -999 -999 -999 -999 -999 -999
2003 4 22 0 -999 -999 -999 -999 -999 4.744 76.014 13.876 100.76 0.0 0.0 -999 290.164 -999 -999 -999 -999 -999 -999 -999
2003 4 22 30 -999 -999 -999 -999 -999 4.589 76.883 13.782 100.765 0.0 0.0 -999 290.17 -999 -999 -999 -999 -999 -999 -999
2003 4 23 0 -999 -999 -999 -999 -999 4.434 77.76 13.687 100.77 0.0 0.0 -999 290.177 -999 -999 -999 -999 -999 -999 -999
2003 4 23 30 -999 -999 -999 -999 -999 4.269 79.297 13.458 100.755 0.0 0.0 -999 289.029 -999 -999 -999 -999 -999 -999 -999
2003 5 0 0 -999 -999 -999 -999 -999 4.103 80.864 13.228 100.741 0.0 0.0 -999 287.88 -999 -999 -999 -999 -999 -999 -999
2003 5 0 30 -999 -999 -999 -999 -999 4.027 82.479 12.645 100.728 0.0 0.0 -999 285.873 -999 -999 -999 -999 -999 -999 -999
2003 5 1 0 -999 -999 -999 -999 -999 3.951 84.109 12.062 100.715 0.0 0.0 -999 283.866 -999 -999 -999 -999 -999 -999 -999
2003 5 1 30 -999 -999 -999 -999 -999 3.872 83.885 12.096 100.696 0.0 0.0 -999 283.254 -999 -999 -999 -999 -999 -999 -999
2003 5 2 0 -999 -999 -999 -999 -999 3.792 83.661 12.129 100.677 0.0 0.0 -999 282.642 -999 -999 -999 -999 -999 -999 -999
2003 5 2 30 -999 -999 -999 -999 -999 3.87 83.313 12.193 100.668 0.0 0.0 -999 282.425 -999 -999 -999 -999 -999 -999 -999
2003 5 3 0 -999 -999 -999 -999 -999 3.949 82.967 12.257 100.659 0.0 0.0 -999 282.208 -999 -999 -999 -999 -999 -999 -999
2003 5 3 30 -999 -999 -999 -999 -999 4.079 83.031 12.276 100.682 0.0 0.0 -999 283.379 -999 -999 -999 -999 -999 -999 -999
2003 5 4 0 -999 -999 -999 -999 -999 4.209 83.094 12.295 100.705 0.0 0.0 -999 284.551 -999 -999 -999 -999 -999 -999 -999
2003 5 4 30 -999 -999 -999 -999 -999 4.271 82.217 12.561 100.731 0.0 0.0 -999 302.927 -999 -999 -999 -999 -999 -999 -999
2003 5 5 0 -999 -999 -999 -999 -999 4.333 81.347 12.826 100.756 0.0 0.0 -999 321.302 -999 -999 -999 -999 -999 -999 -999
2003 5 5 30 -999 -999 -999 -999 -999 4.852 80.397 12.853 100.79 0.0 16.515 -999 318.463 -999 -999 -999 -999 -999 -999 -999
2003 5 6 0 -999 -999 -999 -999 -999 5.37 79.45 12.88 100.824 0.0 33.031 -999 315.623 -999 -999 -999 -999 -999 -999 -999
2003 5 6 30 -999 -999 -999 -999 -999 5.518 79.187 12.64 100.846 0.0 85.809 -999 318.693 -999 -999 -999 -999 -999 -999 -999
2003 5 7 0 -999 -999 -999 -999 -999 5.666 78.896 12.4 100.867 0.0 138.587 -999 321.763 -999 -999 -999 -999 -999 -999 -999
2003 5 7 30 -999 -999 -999 -999 -999 5.751 71.64 13.736 100.88 0.0 248.403 -999 324.395 -999 -999 -999 -999 -999 -999 -999
2003 5 8 0 -999 -999 -999 -999 -999 5.836 65.1 15.072 100.894 0.0 358.219 -999 327.027 -999 -999 -999 -999 -999 -999 -999
2003 5 8 30 -999 -999 -999 -999 -999 5.811 65.1 14.847 100.915 0.0 459.199 -999 323.382 -999 -999 -999 -999 -999 -999 -999
2003 5 9 0 -999 -999 -999 -999 -999 5.787 65.087 14.622 100.937 0.0 560.179 -999 319.736 -999 -999 -999 -999 -999 -999 -999
2003 5 9 30 -999 -999 -999 -999 -999 5.683 59.949 16.026 100.906 0.0 601.799 -999 325.586 -999 -999 -999 -999 -999 -999 -999
2003 5 10 0 -999 -999 -999 -999 -999 5.58 55.259 17.43 100.876 0.0 643.418 -999 331.436 -999 -999 -999 -999 -999 -999 -999
2003 5 10 30 -999 -999 -999 -999 -999 5.492 51.414 18.38 100.861 0.0 796.811 -999 316.377 -999 -999 -999 -999 -999 -999 -999
2003 5 11 0 -999 -999 -999 -999 -999 5.404 47.85 19.331 100.846 0.0 950.203 -999 301.318 -999 -999 -999 -999 -999 -999 -999
2003 5 11 30 -999 -999 -999 -999 -999 5.455 47.598 19.485 100.813 0.0 1006.391 -999 303.41 -999 -999 -999 -999 -999 -999 -999
2003 5 12 0 -999 -999 -999 -999 -999 5.506 47.348 19.639 100.779 0.0 1062.579 -999 305.503 -999 -999 -999 -999 -999 -999 -999
2003 5 12 30 -999 -999 -999 -999 -999 5.649 44.301 20.697 100.753 0.0 1073.352 -999 308.651 -999 -999 -999 -999 -999 -999 -999
2003 5 13 0 -999 -999 -999 -999 -999 5.793 41.468 21.755 100.728 0.0 1084.125 -999 311.8 -999 -999 -999 -999 -999 -999 -999
2003 5 13 30 -999 -999 -999 -999 -999 5.959 41.827 21.788 100.704 0.0 1065.06 -999 313.797 -999 -999 -999 -999 -999 -999 -999
2003 5 14 0 -999 -999 -999 -999 -999 6.124 42.185 21.822 100.68 0.0 1045.994 -999 315.795 -999 -999 -999 -999 -999 -999 -999
2003 5 14 30 -999 -999 -999 -999 -999 6.267 42.886 21.801 100.664 0.0 998.405 -999 316.558 -999 -999 -999 -999 -999 -999 -999
2003 5 15 0 -999 -999 -999 -999 -999 6.409 43.589 21.779 100.648 0.0 950.816 -999 317.321 -999 -999 -999 -999 -999 -999 -999
2003 5 15 30 -999 -999 -999 -999 -999 6.479 44.731 21.723 100.621 0.0 875.839 -999 317.627 -999 -999 -999 -999 -999 -999 -999
2003 5 16 0 -999 -999 -999 -999 -999 6.548 45.88 21.666 100.593 0.0 800.863 -999 317.933 -999 -999 -999 -999 -999 -999 -999
2003 5 16 30 -999 -999 -999 -999 -999 6.615 46.808 21.545 100.582 0.0 706.327 -999 314.59 -999 -999 -999 -999 -999 -999 -999
2003 5 17 0 -999 -999 -999 -999 -999 6.682 47.748 21.423 100.57 0.0 611.791 -999 311.247 -999 -999 -999 -999 -999 -999 -999
2003 5 17 30 -999 -999 -999 -999 -999 6.684 48.67 21.332 100.59 0.0 504.772 -999 309.731 -999 -999 -999 -999 -999 -999 -999
2003 5 18 0 -999 -999 -999 -999 -999 6.686 49.6 21.241 100.609 0.0 397.753 -999 308.214 -999 -999 -999 -999 -999 -999 -999
2003 5 18 30 -999 -999 -999 -999 -999 6.387 49.354 21.43 100.624 0.0 291.041 -999 306.144 -999 -999 -999 -999 -999 -999 -999
2003 5 19 0 -999 -999 -999 -999 -999 6.087 49.107 21.619 100.639 0.0 184.328 -999 304.075 -999 -999 -999 -999 -999 -999 -999
2003 5 19 30 -999 -999 -999 -999 -999 5.383 56.842 19.099 100.649 0.0 105.052 -999 301.574 -999 -999 -999 -999 -999 -999 -999
2003 5 20 0 -999 -999 -999 -999 -999 4.679 65.95 16.58 100.659 0.0 25.776 -999 299.074 -999 -999 -999 -999 -999 -999 -999
2003 5 20 30 -999 -999 -999 -999 -999 4.373 66.495 16.603 100.681 0.0 12.888 -999 296.955 -999 -999 -999 -999 -999 -999 -999
2003 5 21 0 -999 -999 -999 -999 -999 4.067 67.038 16.626 100.704 0.0 0.0 -999 294.836 -999 -999 -999 -999 -999 -999 -999
2003 5 21 30 -999 -999 -999 -999 -999 3.59 75.28 14.723 100.68 0.0 0.0 -999 293.401 -999 -999 -999 -999 -999 -999 -999
2003 5 22 0 -999 -999 -999 -999 -999 3.112 84.663 12.82 100.657 0.0 0.0 -999 291.967 -999 -999 -999 -999 -999 -999 -999
2003 5 22 30 -999 -999 -999 -999 -999 2.656 85.488 12.425 100.641 0.0 0.0 -999 290.598 -999 -999 -999 -999 -999 -999 -999
2003 5 23 0 -999 -999 -999 -999 -999 2.199 86.303 12.029 100.626 0.0 0.0 -999 289.229 -999 -999 -999 -999 -999 -999 -999
2003 5 23 30 -999 -999 -999 -999 -999 2.5 86.072 11.959 100.605 0.0 0.0 -999 288.209 -999 -999 -999 -999 -999 -999 -999
2003 6 0 0 -999 -999 -999 -999 -999 2.802 85.838 11.888 100.584 0.0 0.0 -999 287.189 -999 -999 -999 -999 -999 -999 -999
2003 6 0 30 -999 -999 -999 -999 -999 2.832 88.621 11.047 100.556 0.0 0.0 -999 286.459 -999 -999 -999 -999 -999 -999 -999
2003 6 1 0 -999 -999 -999 -999 -999 2.862 91.47 10.206 100.528 0.0 0.0 -999 285.729 -999 -999 -999 -999 -999 -999 -999
2003 6 1 30 -999 -999 -999 -999 -999 2.824 91.118 10.283 100.507 0.0 0.0 -999 285.067 -999 -999 -999 -999 -999 -999 -999
2003 6 2 0 -999 -999 -999 -999 -999 2.785 90.768 10.361 100.486 0.0 0.0 -999 284.406 -999 -999 -999 -999 -999 -999 -999
2003 6 2 30 -999 -999 -999 -999 -999 2.689 90.209 10.451 100.471 0.0 0.0 -999 283.702 -999 -999 -999 -999 -999 -999 -999
2003 6 3 0 -999 -999 -999 -999 -999 2.593 89.654 10.54 100.456 0.0 0.0 -999 282.998 -999 -999 -999 -999 -999 -999 -999
2003 6 3 30 -999 -999 -999 -999 -999 2.26 88.931 10.853 100.469 0.0 0.0 -999 282.883 -999 -999 -999 -999 -999 -999 -999
2003 6 4 0 -999 -999 -999 -999 -999 1.927 88.203 11.167 100.481 0.0 0.0 -999 282.767 -999 -999 -999 -999 -999 -999 -999
2003 6 4 30 -999 -999 -999 -999 -999 1.69 89.05 11.003 100.485 0.0 0.0 -999 283.6 -999 -999 -999 -999 -999 -999 -999
2003 6 5 0 -999 -999 -999 -999 -999 1.453 89.906 10.839 100.489 0.0 0.0 -999 284.432 -999 -999 -999 -999 -999 -999 -999
2003 6 5 30 -999 -999 -999 -999 -999 1.4 91.315 10.564 100.493 0.0 18.087 -999 283.629 -999 -999 -999 -999 -999 -999 -999
2003 6 6 0 -999 -999 -999 -999 -999 1.346 92.748 10.289 100.498 0.0 36.174 -999 282.827 -999 -999 -999 -999 -999 -999 -999
2003 6 6 30 -999 -999 -999 -999 -999 1.47 91.418 10.421 100.479 0.0 114.214 -999 289.473 -999 -999 -999 -999 -999 -999 -999
2003 6 7 0 -999 -999 -999 -999 -999 1.594 90.105 10.553 100.461 0.0 192.255 -999 296.119 -999 -999 -999 -999 -999 -999 -999
2003 6 7 30 -999 -999 -999 -999 -999 1.689 79.058 13.714 100.468 0.0 284.083 -999 299.357 -999 -999 -999 -999 -999 -999 -999
2003 6 8 0 -999 -999 -999 -999 -999 1.785 69.266 16.874 100.474 0.0 375.91 -999 302.594 -999 -999 -999 -999 -999 -999 -999
2003 6 8 30 -999 -999 -999 -999 -999 1.677 66.521 17.2 100.465 0.0 491.884 -999 307.207 -999 -999 -999 -999 -999 -999 -999
2003 6 9 0 -999 -999 -999 -999 -999 1.569 63.863 17.527 100.456 0.0 607.857 -999 311.82 -999 -999 -999 -999 -999 -999 -999
2003 6 9 30 -999 -999 -999 -999 -999 1.623 50.599 20.899 100.42 0.0 693.468 -999 320.806 -999 -999 -999 -999 -999 -999 -999
2003 6 10 0 -999 -999 -999 -999 -999 1.677 40.25 24.271 100.384 0.0 779.08 -999 329.791 -999 -999 -999 -999 -999 -999 -999
2003 6 10 30 -999 -999 -999 -999 -999 1.443 35.397 25.527 100.355 0.0 871.224 -999 328.636 -999 -999 -999 -999 -999 -999 -999
2003 6 11 0 -999 -999 -999 -999 -999 1.209 31.062 26.783 100.326 0.0 963.368 -999 327.481 -999 -999 -999 -999 -999 -999 -999
2003 6 11 30 -999 -999 -999 -999 -999 0.944 29.087 27.335 100.291 0.0 1015.118 -999 326.79 -999 -999 -999 -999 -999 -999 -999
2003 6 12 0 -999 -999 -999 -999 -999 0.678 27.212 27.887 100.256 0.0 1066.869 -999 326.099 -999 -999 -999 -999 -999 -999 -999
2003 6 12 30 -999 -999 -999 -999 -999 0.851 20.21 29.638 100.22 0.0 1081.476 -999 328.452 -999 -999 -999 -999 -999 -999 -999
2003 6 13 0 -999 -999 -999 -999 -999 1.023 14.365 31.39 100.184 0.0 1096.084 -999 330.804 -999 -999 -999 -999 -999 -999 -999
2003 6 13 30 -999 -999 -999 -999 -999 1.326 13.475 31.535 100.137 0.0 1076.119 -999 333.433 -999 -999 -999 -999 -999 -999 -999
2003 6 14 0 -999 -999 -999 -999 -999 1.628 12.6 31.68 100.09 0.0 1056.155 -999 336.062 -999 -999 -999 -999 -999 -999 -999
2003 6 14 30 -999 -999 -999 -999 -999 1.894 12.209 31.744 100.047 0.0 997.348 -999 338.237 -999 -999 -999 -999 -999 -999 -999
2003 6 15 0 -999 -999 -999 -999 -999 2.161 11.821 31.808 100.004 0.0 938.541 -999 340.412 -999 -999 -999 -999 -999 -999 -999
2003 6 15 30 -999 -999 -999 -999 -999 2.326 11.436 31.961 99.972 0.0 865.155 -999 341.922 -999 -999 -999 -999 -999 -999 -999
2003 6 16 0 -999 -999 -999 -999 -999 2.492 11.058 32.115 99.94 0.0 791.77 -999 343.432 -999 -999 -999 -999 -999 -999 -999
2003 6 16 30 -999 -999 -999 -999 -999 2.697 10.578 32.18 99.911 0.0 699.161 -999 346.101 -999 -999 -999 -999 -999 -999 -999
2003 6 17 0 -999 -999 -999 -999 -999 2.902 10.103 32.244 99.882 0.0 606.553 -999 348.769 -999 -999 -999 -999 -999 -999 -999
2003 6 17 30 -999 -999 -999 -999 -999 2.646 10.227 32.244 99.875 0.0 500.314 -999 348.423 -999 -999 -999 -999 -999 -999 -999
2003 6 18 0 -999 -999 -999 -999 -999 2.389 10.35 32.243 99.868 0.0 394.076 -999 348.078 -999 -999 -999 -999 -999 -999 -999
2003 6 18 30 -999 -999 -999 -999 -999 2.625 9.391 31.921 99.873 0.0 288.352 -999 346.874 -999 -999 -999 -999 -999 -999 -999
2003 6 19 0 -999 -999 -999 -999 -999 2.862 8.391 31.6 99.879 0.0 182.628 -999 345.67 -999 -999 -999 -999 -999 -999 -999
2003 6 19 30 -999 -999 -999 -999 -999 3.272 14.941 28.435 99.871 0.0 104.064 -999 343.422 -999 -999 -999 -999 -999 -999 -999
2003 6 20 0 -999 -999 -999 -999 -999 3.681 23.952 25.271 99.863 0.0 25.5 -999 341.175 -999 -999 -999 -999 -999 -999 -999
2003 6 20 30 -999 -999 -999 -999 -999 3.574 25.384 24.933 99.877 0.0 12.75 -999 338.816 -999 -999 -999 -999 -999 -999 -999
2003 6 21 0 -999 -999 -999 -999 -999 3.466 26.867 24.595 99.89 0.0 0.0 -999 336.457 -999 -999 -999 -999 -999 -999 -999
2003 6 21 30 -999 -999 -999 -999 -999 3.532 32.541 22.573 99.872 0.0 0.0 -999 333.835 -999 -999 -999 -999 -999 -999 -999
2003 6 22 0 -999 -999 -999 -999 -999 3.598 39.313 20.551 99.854 0.0 0.0 -999 331.212 -999 -999 -999 -999 -999 -999 -999
2003 6 22 30 -999 -999 -999 -999 -999 3.7 41.056 20.279 99.855 0.0 0.0 -999 329.337 -999 -999 -999 -999 -999 -999 -999
2003 6 23 0 -999 -999 -999 -999 -999 3.802 42.85 20.006 99.855 0.0 0.0 -999 327.462 -999 -999 -999 -999 -999 -999 -999
2003 6 23 30 -999 -999 -999 -999 -999 3.861 42.764 19.985 99.841 0.0 0.0 -999 326.034 -999 -999 -999 -999 -999 -999 -999
2003 7 0 0 -999 -999 -999 -999 -999 3.92 42.677 19.964 99.826 0.0 0.0 -999 324.606 -999 -999 -999 -999 -999 -999 -999
2003 7 0 30 -999 -999 -999 -999 -999 3.779 45.969 18.961 99.812 0.0 0.0 -999 323.165 -999 -999 -999 -999 -999 -999 -999
2003 7 1 0 -999 -999 -999 -999 -999 3.638 49.531 17.958 99.798 0.0 0.0 -999 321.723 -999 -999 -999 -999 -999 -999 -999
2003 7 1 30 -999 -999 -999 -999 -999 3.404 49.881 17.555 99.777 0.0 0.0 -999 320.263 -999 -999 -999 -999 -999 -999 -999
2003 7 2 0 -999 -999 -999 -999 -999 3.17 50.221 17.153 99.757 0.0 0.0 -999 318.802 -999 -999 -999 -999 -999 -999 -999
2003 7 2 30 -999 -999 -999 -999 -999 3.084 51.533 16.972 99.741 0.0 0.0 -999 317.676 -999 -999 -999 -999 -999 -999 -999
2003 7 3 0 -999 -999 -999 -999 -999 2.999 52.87 16.79 99.726 0.0 0.0 -999 316.551 -999 -999 -999 -999 -999 -999 -999
2003 7 3 30 -999 -999 -999 -999 -999 3.181 54.616 16.116 99.722 0.0 0.0 -999 315.669 -999 -999 -999 -999 -999 -999 -999
2003 7 4 0 -999 -999 -999 -999 -999 3.364 56.422 15.442 99.717 0.0 0.0 -999 314.788 -999 -999 -999 -999 -999 -999 -999
2003 7 4 30 -999 -999 -999 -999 -999 3.672 55.154 15.547 99.718 0.0 0.0 -999 313.149 -999 -999 -999 -999 -999 -999 -999
2003 7 5 0 -999 -999 -999 -999 -999 3.979 53.901 15.652 99.719 0.0 0.0 -999 311.511 -999 -999 -999 -999 -999 -999 -999
2003 7 5 30 -999 -999 -999 -999 -999 4.413 52.088 16.095 99.728 0.0 19.886 -999 310.705 -999 -999 -999 -999 -999 -999 -999
2003 7 6 0 -999 -999 -999 -999 -999 4.846 50.338 16.538 99.736 0.0 39.771 -999 309.898 -999 -999 -999 -999 -999 -999 -999
2003 7 6 30 -999 -999 -999 -999 -999 5.251 49.149 17.046 99.737 0.0 126.322 -999 311.076 -999 -999 -999 -999 -999 -999 -999
2003 7 7 0 -999 -999 -999 -999 -999 5.656 47.991 17.555 99.738 0.0 212.872 -999 312.254 -999 -999 -999 -999 -999 -999 -999
2003 7 7 30 -999 -999 -999 -999 -999 6.427 33.862 21.822 99.739 0.0 320.632 -999 315.86 -999 -999 -999 -999 -999 -999 -999
2003 7 8 0 -999 -999 -999 -999 -999 7.199 23.901 26.089 99.74 0.0 428.392 -999 319.466 -999 -999 -999 -999 -999 -999 -999
2003 7 8 30 -999 -999 -999 -999 -999 7.854 24.17 26.684 99.716 0.0 534.274 -999 324.191 -999 -999 -999 -999 -999 -999 -999
2003 7 9 0 -999 -999 -999 -999 -999 8.509 24.392 27.278 99.692 0.0 640.157 -999 328.916 -999 -999 -999 -999 -999 -999 -999
2003 7 9 30 -999 -999 -999 -999 -999 8.851 17.886 30.3 99.649 0.0 732.825 -999 333.736 -999 -999 -999 -999 -999 -999 -999
2003 7 10 0 -999 -999 -999 -999 -999 9.193 12.91 33.322 99.606 0.0 825.493 -999 338.556 -999 -999 -999 -999 -999 -999 -999
2003 7 10 30 -999 -999 -999 -999 -999 9.061 12.207 34.407 99.575 0.0 896.99 -999 342.876 -999 -999 -999 -999 -999 -999 -999
2003 7 11 0 -999 -999 -999 -999 -999 8.928 11.545 35.492 99.544 0.0 968.488 -999 347.196 -999 -999 -999 -999 -999 -999 -999
2003 7 11 30 -999 -999 -999 -999 -999 8.25 11.132 35.67 99.489 0.0 1012.628 -999 351.033 -999 -999 -999 -999 -999 -999 -999
2003 7 12 0 -999 -999 -999 -999 -999 7.572 10.728 35.849 99.435 0.0 1056.767 -999 354.869 -999 -999 -999 -999 -999 -999 -999
2003 7 12 30 -999 -999 -999 -999 -999 6.967 11.411 35.916 99.386 0.0 1069.161 -999 358.189 -999 -999 -999 -999 -999 -999 -999
2003 7 13 0 -999 -999 -999 -999 -999 6.362 12.088 35.982 99.337 0.0 1081.555 -999 361.509 -999 -999 -999 -999 -999 -999 -999
2003 7 13 30 -999 -999 -999 -999 -999 6.289 11.82 36.226 99.289 0.0 1061.769 -999 363.716 -999 -999 -999 -999 -999 -999 -999
2003 7 14 0 -999 -999 -999 -999 -999 6.216 11.558 36.469 99.242 0.0 1041.982 -999 365.924 -999 -999 -999 -999 -999 -999 -999
2003 7 14 30 -999 -999 -999 -999 -999 6.283 11.855 36.5 99.21 0.0 952.842 -999 372.08 -999 -999 -999 -999 -999 -999 -999
2003 7 15 0 -999 -999 -999 -999 -999 6.351 12.151 36.531 99.179 0.0 863.703 -999 378.236 -999 -999 -999 -999 -999 -999 -999
2003 7 15 30 -999 -999 -999 -999 -999 7.442 15.567 35.351 99.205 0.0 783.725 -999 375.696 -999 -999 -999 -999 -999 -999 -999
2003 7 16 0 -999 -999 -999 -999 -999 8.533 19.423 34.171 99.232 0.0 703.747 -999 373.156 -999 -999 -999 -999 -999 -999 -999
2003 7 16 30 -999 -999 -999 -999 -999 8.352 24.778 30.54 99.227 0.0 554.308 -999 382.625 -999 -999 -999 -999 -999 -999 -999
2003 7 17 0 -999 -999 -999 -999 -999 8.172 31.704 26.908 99.222 0.0 404.869 -999 392.094 -999 -999 -999 -999 -999 -999 -999
2003 7 17 30 -999 -999 -999 -999 -999 8.652 33.816 25.96 99.281 0.0 326.176 -999 395.862 -999 -999 -999 -999 -999 -999 -999
2003 7 18 0 -999 -999 -999 -999 -999 9.133 36.079 25.012 99.34 0.0 247.484 -999 399.629 -999 -999 -999 -999 -999 -999 -999
2003 7 18 30 -999 -999 -999 -999 -999 8.431 35.425 25.107 99.452 0.0 179.712 -999 388.409 -999 -999 -999 -999 -999 -999 -999
2003 7 19 0 -999 -999 -999 -999 -999 7.728 34.777 25.202 99.564 0.0 111.941 -999 377.19 -999 -999 -999 -999 -999 -999 -999
2003 7 19 30 -999 -999 -999 -999 -999 6.849 46.764 22.006 99.559 0.072 62.326 -999 372.626 -999 -999 -999 -999 -999 -999 -999
2003 7 20 0 -999 -999 -999 -999 -999 5.97 62.583 18.809 99.553 0.143 12.71 -999 368.063 -999 -999 -999 -999 -999 -999 -999
2003 7 20 30 -999 -999 -999 -999 -999 4.909 60.198 19.414 99.582 0.114 6.355 -999 369.392 -999 -999 -999 -999 -999 -999 -999
2003 7 21 0 -999 -999 -999 -999 -999 3.848 57.912 20.018 99.611 0.085 0.0 -999 370.721 -999 -999 -999 -999 -999 -999 -999
2003 7 21 30 -999 -999 -999 -999 -999 4.628 60.792 19.077 99.604 0.047 0.0 -999 370.488 -999 -999 -999 -999 -999 -999 -999
2003 7 22 0 -999 -999 -999 -999 -999 5.408 63.828 18.137 99.598 0.009 0.0 -999 370.254 -999 -999 -999 -999 -999 -999 -999
2003 7 22 30 -999 -999 -999 -999 -999 5.481 68.283 17.837 99.554 0.005 0.0 -999 366.78 -999 -999 -999 -999 -999 -999 -999
2003 7 23 0 -999 -999 -999 -999 -999 5.553 72.89 17.538 99.51 0.001 0.0 -999 363.305 -999 -999 -999 -999 -999 -999 -999
2003 7 23 30 -999 -999 -999 -999 -999 7.271 77.492 17.026 99.49 0.001 0.0 -999 356.267 -999 -999 -999 -999 -999 -999 -999
2003 8 0 0 -999 -999 -999 -999 -999 8.989 82.331 16.513 99.47 0.0 0.0 -999 349.23 -999 -999 -999 -999 -999 -999 -999
2003 8 0 30 -999 -999 -999 -999 -999 9.341 83.159 15.725 99.454 0.002 0.0 -999 348.219 -999 -999 -999 -999 -999 -999 -999
2003 8 1 0 -999 -999 -999 -999 -999 9.693 83.871 14.937 99.438 0.005 0.0 -999 347.209 -999 -999 -999 -999 -999 -999 -999
2003 8 1 30 -999 -999 -999 -999 -999 9.421 81.793 15.158 99.426 0.029 0.0 -999 356.363 -999 -999 -999 -999 -999 -999 -999
2003 8 2 0 -999 -999 -999 -999 -999 9.149 79.758 15.38 99.415 0.054 0.0 -999 365.516 -999 -999 -999 -999 -999 -999 -999
2003 8 2 30 -999 -999 -999 -999 -999 8.827 80.329 15.34 99.409 0.048 0.0 -999 368.527 -999 -999 -999 -999 -999 -999 -999
2003 8 3 0 -999 -999 -999 -999 -999 8.506 80.901 15.3 99.403 0.042 0.0 -999 371.537 -999 -999 -999 -999 -999 -999 -999
2003 8 3 30 -999 -999 -999 -999 -999 8.605 79.662 14.324 99.449 0.038 0.0 -999 371.573 -999 -999 -999 -999 -999 -999 -999
2003 8 4 0 -999 -999 -999 -999 -999 8.704 77.941 13.348 99.494 0.034 0.0 -999 371.61 -999 -999 -999 -999 -999 -999 -999
2003 8 4 30 -999 -999 -999 -999 -999 8.987 75.166 13.507 99.539 0.017 0.0 -999 369.951 -999 -999 -999 -999 -999 -999 -999
2003 8 5 0 -999 -999 -999 -999 -999 9.27 72.44 13.666 99.584 0.001 0.0 -999 368.293 -999 -999 -999 -999 -999 -999 -999
2003 8 5 30 -999 -999 -999 -999 -999 9.337 71.317 13.743 99.626 0.0 6.899 -999 360.314 -999 -999 -999 -999 -999 -999 -999
2003 8 6 0 -999 -999 -999 -999 -999 9.405 70.203 13.82 99.668 0.0 13.797 -999 352.336 -999 -999 -999 -999 -999 -999 -999
2003 8 6 30 -999 -999 -999 -999 -999 9.717 70.905 13.833 99.726 0.013 42.41 -999 356.241 -999 -999 -999 -999 -999 -999 -999
2003 8 7 0 -999 -999 -999 -999 -999 10.029 71.606 13.846 99.783 0.026 71.023 -999 360.146 -999 -999 -999 -999 -999 -999 -999
2003 8 7 30 -999 -999 -999 -999 -999 10.309 67.514 14.525 99.804 0.033 159.194 -999 342.077 -999 -999 -999 -999 -999 -999 -999
2003 8 8 0 -999 -999 -999 -999 -999 10.588 63.655 15.203 99.824 0.04 247.365 -999 324.007 -999 -999 -999 -999 -999 -999 -999
2003 8 8 30 -999 -999 -999 -999 -999 10.753 61.028 15.379 99.882 0.02 340.656 -999 334.335 -999 -999 -999 -999 -999 -999 -999
2003 8 9 0 -999 -999 -999 -999 -999 10.917 58.452 15.555 99.939 0.0 433.947 -999 344.663 -999 -999 -999 -999 -999 -999 -999
2003 8 9 30 -999 -999 -999 -999 -999 11.073 51.216 16.445 99.925 0.0 507.352 -999 345.41 -999 -999 -999 -999 -999 -999 -999
2003 8 10 0 -999 -999 -999 -999 -999 11.23 44.629 17.335 99.91 0.0 580.757 -999 346.157 -999 -999 -999 -999 -999 -999 -999
2003 8 10 30 -999 -999 -999 -999 -999 11.326 43.045 17.43 99.934 0.0 562.304 -999 346.676 -999 -999 -999 -999 -999 -999 -999
2003 8 11 0 -999 -999 -999 -999 -999 11.421 41.479 17.525 99.958 0.0 543.852 -999 347.196 -999 -999 -999 -999 -999 -999 -999
2003 8 11 30 -999 -999 -999 -999 -999 11.629 40.528 17.636 99.971 0.0 635.679 -999 332.979 -999 -999 -999 -999 -999 -999 -999
2003 8 12 0 -999 -999 -999 -999 -999 11.836 39.589 17.746 99.983 0.0 727.507 -999 318.762 -999 -999 -999 -999 -999 -999 -999
2003 8 12 30 -999 -999 -999 -999 -999 12.104 38.4 18.309 99.979 0.0 804.698 -999 324.392 -999 -999 -999 -999 -999 -999 -999
